OBJECTID,longitude,latitude
20943,-114.1507447,51.0993806
20944,-114.0190675,51.04776693
20945,-114.0947614,51.04420982
20946,-113.919808,50.97409373
20947,-113.9903159,51.17514008
20948,-114.1180651,51.05256053
20949,-114.0771863,51.12728499
20950,-114.0348437,50.99321564
20951,-113.9583098,51.08754426
20952,-114.0333073,51.09632631
20953,-114.1630577,51.16262689
20954,-114.0715106,51.09557532
20955,-113.9433314,50.8965613
20956,-114.0858604,51.05196099
20957,-114.1123289,51.03706734
20958,-114.0014424,51.09277801
20959,-113.9355795,51.09167999
20960,-113.9185185,51.09202603
20961,-113.9699772,51.15403822
20962,-114.007519,51.040584
20963,-114.0144733,51.00866516
20964,-114.0518042,51.05101809
20965,-114.0992834,50.99554992
20966,-113.949201,51.06307703
20967,-114.059675,51.03050852
20968,-114.0953016,51.1815484
20969,-114.1948952,51.12742036
20970,-114.062542,51.05265463
20971,-114.1269654,51.01092605
20972,-114.047251,51.10916933
20973,-114.0734598,50.95052007
20974,-113.9752121,50.90956272
20975,-114.0603002,51.04925982
20976,-114.0533012,51.12764845
20977,-114.0704835,51.16427211
20978,-114.0947355,51.07052903
20979,-113.9619371,50.97964246
20980,-113.9583482,50.93110506
20981,-114.0695464,50.94093906
20982,-113.9467033,51.12946333
20983,-113.9590284,50.96862539
20984,-114.2109704,51.18320559
20985,-114.0051622,50.94907204
20986,-114.0607287,51.04325536
20987,-113.991255,50.89589293
20988,-114.0813732,51.06698808
20989,-114.0246538,51.06084482
20990,-114.1524692,51.0269788
20991,-113.9120593,51.03784421
20992,-114.0770583,50.99460153
20993,-114.0051574,51.01548125
20994,-114.1005048,50.97229794
20995,-114.0625109,51.06718436
20996,-113.958298,51.06366662
20997,-113.958298,51.06366662
20998,-114.1178463,51.06752692
20999,-114.0632278,51.04239012
21000,-114.051847,51.05088979
21001,-114.0530144,51.12775895
21002,-114.0328816,51.02948461
21003,-114.0868416,50.99444511
21004,-114.0291646,51.07675395
21005,-114.1540214,51.08848217
21006,-114.0887064,51.04533065
21007,-113.9201625,51.06345898
21008,-114.0664367,50.93057385
21009,-114.1184682,51.05721797
21010,-114.0192993,51.00860068
21011,-114.2033944,51.14465043
21012,-114.1063502,51.06690536
21013,-114.0692646,50.96498133
21014,-114.0489728,50.99425843
21015,-114.062471,51.09671733
21016,-113.9582574,50.92548761
21017,-113.9124457,50.97993862
21018,-114.1321614,51.00414898
21019,-114.1795294,51.12406116
21020,-114.0895056,50.90405042
21021,-113.9579744,50.87692751
21022,-113.9987731,50.98139552
21023,-113.9816833,51.03774856
21024,-114.0398838,51.09463626
21025,-113.9700532,51.16540302
21026,-114.0569118,50.99398108
21027,-114.0433105,51.09961972
21028,-114.1402418,51.10835355
21029,-114.0622766,51.05528506
21030,-114.1180293,51.00361387
21031,-114.0196291,51.00849626
21032,-114.0639511,51.14702763
21033,-114.0630017,51.11066297
21034,-114.072352,50.96100752
21035,-114.0960372,51.06701777
21036,-113.9564398,51.05328498
21037,-114.0305713,51.00220429
21038,-114.0026634,51.04562797
21039,-114.034564,51.04755881
21040,-114.0459844,51.04951743
21041,-114.0473282,50.90654447
21042,-114.055887,51.04213135
21043,-114.1334713,51.1269388
21044,-113.9584883,51.01530241
21045,-114.0568753,50.99384517
21046,-114.0014397,51.01534656
21047,-114.1178252,51.00500226
21048,-114.0463001,51.12096197
21049,-113.9633411,51.06710444
21050,-113.9410933,50.95059538
21051,-113.9476486,50.97963021
21052,-114.0246698,50.98695178
21053,-114.0059719,50.94946169
21054,-114.0891536,51.13355695
21055,-113.9583163,51.07006637
21056,-113.9476791,51.12654849
21057,-113.9591321,51.00376725
21058,-114.070235,51.16419688
21059,-113.9301102,51.01507228
21060,-114.0194287,51.04885242
21061,-114.0972593,50.95064419
21062,-114.0244232,51.0355022
21063,-114.0014383,50.95652483
21064,-113.9695441,51.15354709
21065,-114.0735751,51.04963438
21066,-114.0624276,51.09610336
21067,-113.9584649,51.09825093
21068,-113.9355781,51.0761436
21069,-114.0947644,51.06228428
21070,-113.9183076,51.06292423
21071,-114.1295463,51.03780505
21072,-113.9582569,51.09983295
21073,-114.094673,50.95037647
21074,-114.0436797,51.02829901
21075,-114.114394,51.04573729
21076,-114.0289544,51.07706577
21077,-113.9446747,50.89952351
21078,-114.0922703,51.05019645
21079,-114.1705541,51.03743645
21080,-114.0947355,51.07052903
21081,-114.0608654,51.04135756
21082,-113.9824059,50.97232845
21083,-114.0714793,50.96389369
21084,-114.0716702,50.96100418
21085,-114.1528984,51.16814064
21086,-114.0174373,51.04701278
21087,-114.2499404,51.09195757
21088,-114.0041625,51.01658738
21089,-113.9914598,51.02331367
21090,-114.0591885,50.97224614
21091,-114.1986313,51.14310848
21092,-114.0665761,50.99409238
21093,-114.1184861,50.94129806
21094,-114.0625029,51.06440122
21095,-113.9584262,51.03807564
21096,-114.0132315,51.13959338
21097,-114.009877,51.0670372
21098,-114.0149651,50.95159014
21099,-114.0285241,51.00547937
21100,-114.0708778,51.16449612
21101,-114.0347425,50.99469752
21102,-113.9473003,51.13260225
21103,-114.1710476,51.01724898
21104,-114.2032409,51.11968379
21105,-114.083916,50.99462776
21106,-114.0441396,50.94833144
21107,-114.0285513,51.06737989
21108,-114.0285513,51.06737989
21109,-114.0419355,50.98413955
21110,-114.1257946,51.0833676
21111,-113.965271,50.8805028
21112,-114.0452575,51.10244514
21113,-114.0642502,50.99394153
21114,-113.9702215,51.14728603
21115,-113.952318,51.15586288
21116,-114.0317704,51.06672184
21117,-113.958617,51.00394037
21118,-114.055878,51.04818117
21119,-114.0053038,50.94674131
21120,-114.113636,51.03733536
21121,-114.0256295,50.95385066
21122,-114.1055603,51.05249925
21123,-114.0887831,51.04404542
21124,-114.0534768,50.9914304
21125,-114.1891715,51.08150342
21126,-114.0024859,51.17656241
21127,-114.159885,51.01792761
21128,-114.072352,50.96100752
21129,-114.058454,50.94868922
21130,-114.1645841,51.03965862
21131,-114.1120939,51.04124323
21132,-114.1252274,51.15370515
21133,-114.0774517,51.1475708
21134,-114.1411476,51.01244891
21135,-114.0155493,51.01548913
21136,-114.1178487,51.06143174
21137,-114.012525,51.06688733
21138,-114.0421152,51.09854191
21139,-113.9583017,51.06718095
21140,-114.0126482,50.96350032
21141,-113.9208882,51.05906701
21142,-114.0607479,51.02146077
21143,-114.0258545,50.89101158
21144,-114.0688042,50.93728384
21145,-113.9217923,51.1365492
21146,-114.0186627,51.04866592
21147,-114.0462919,51.10412784
21148,-114.0977228,50.99440378
21149,-113.9594143,50.97542474
21150,-114.0018768,51.00873218
21151,-114.0909578,51.14230071
21152,-114.067898,51.09605902
21153,-114.0610022,51.03947315
21154,-114.0052562,51.01500137
21155,-114.137312,51.14890276
21156,-113.9817946,51.05211416
21157,-113.9473003,51.13260225
21158,-113.9208182,50.94774669
21159,-114.00959,51.05468752
21160,-114.0889172,51.04214794
21161,-114.0861972,50.94162183
21162,-114.1640292,51.05189888
21163,-113.9699965,51.04516322
21164,-114.0140245,51.0670368
21165,-114.0599419,50.97951018
21166,-114.0671453,51.00406064
21167,-113.9816972,50.97962451
21168,-114.0301142,51.08153753
21169,-114.0040176,51.00909221
21170,-114.0225896,51.04783051
21171,-114.0027137,51.0156776
21172,-114.0764003,50.93372164
21173,-114.1069847,51.02318817
21174,-114.0865925,51.05178493
21175,-113.9752147,50.90978976
21176,-114.0891536,51.13355695
21177,-114.0474638,50.90633811
21178,-113.9857266,50.99872752
21179,-114.1570949,51.13883713
21180,-114.0059434,50.98320422
21181,-114.0949745,50.99408656
21182,-114.1180461,51.00424199
21183,-114.048384,51.0203128
21184,-113.9523706,51.13256732
21185,-114.039873,50.98686543
21186,-114.0070278,51.03708828
21187,-114.0349722,51.08138927
21188,-114.0014149,51.09289532
21189,-114.0947131,50.98031322
21190,-113.9351888,50.97964412
21191,-114.1669112,51.0180695
21192,-113.9119283,50.95349341
21193,-113.9844238,50.99872725
21194,-114.0350952,50.99044237
21195,-114.0844778,51.06697059
21196,-114.1179903,51.0524926
21197,-114.0946729,50.95064971
21198,-113.9585489,50.95779224
21199,-113.9770209,51.01509697
21200,-114.1340681,51.13466296
21201,-114.0889737,50.99426087
21202,-114.1242828,51.08238753
21203,-114.0613512,50.91262893
21204,-114.0947099,51.03851
21205,-114.0569118,50.99398108
21206,-113.9657582,51.03791552
21207,-114.0189715,51.06688314
21208,-114.0713046,51.18346646
21209,-113.9209257,51.03983772
21210,-114.0371054,50.8769781
21211,-113.9689503,50.93207775
21212,-114.1406506,50.9362196
21213,-114.145011,51.1272763
21214,-114.0500912,50.98084765
21215,-113.9620939,51.16543278
21216,-114.0532136,51.04428277
21217,-114.0457479,51.12038329
21218,-114.0380323,51.08663649
21219,-114.1139245,51.04550604
21220,-113.9990112,51.00875649
21221,-114.0949787,50.97619239
21222,-113.9589009,51.09145252
21223,-114.0016095,51.06227876
21224,-113.9816137,51.04098117
21225,-114.0040848,51.01723868
21226,-114.040585,50.87048535
21227,-114.0697102,50.93202851
21228,-114.0386541,51.08851448
21229,-114.1048836,50.99735441
21230,-114.008612,51.0370351
21231,-113.9215726,51.03975829
21232,-114.0680349,51.04475031
21233,-114.0600525,51.0483105
21234,-114.1312065,51.07442407
21235,-113.9708714,51.13262625
21236,-113.9264907,51.09637406
21237,-114.0947934,51.06613914
21238,-113.9212167,51.15440831
21239,-114.0700967,51.17376613
21240,-114.0087314,51.06590711
21241,-114.008612,51.0370351
21242,-113.9583081,51.08311524
21243,-114.0532673,51.12767199
21244,-114.0295365,50.95744016
21245,-113.991255,50.89589293
21246,-114.1055603,51.05249925
21247,-114.0561329,51.07062334
21248,-114.1412302,51.02214375
21249,-114.0621941,50.90493876
21250,-114.2159303,51.14905814
21251,-113.9666756,51.10853957
21252,-114.0716849,50.97979407
21253,-114.2110345,51.07141731
21254,-114.1175721,51.02578819
21255,-114.0016837,51.01533325
21256,-114.0835722,51.10912783
21257,-114.0288871,51.08153706
21258,-114.195739,51.11810219
21259,-113.958302,50.99406286
21260,-113.9428062,50.89656845
21261,-114.0086811,50.89409295
21262,-114.0380323,51.08663649
21263,-114.0946453,51.08949852
21264,-114.0163779,51.0083512
21265,-114.0334652,50.99803876
21266,-113.9564053,50.98510002
21267,-113.9355557,51.07262123
21268,-114.0946892,51.02767741
21269,-114.0997099,50.99534341
21270,-114.1428725,51.10263897
21271,-114.0068037,51.03698888
21272,-114.0282556,50.95678003
21273,-114.0127455,51.15733255
21274,-114.0625104,51.06637957
21275,-113.9587296,50.9851842
21276,-114.1042348,51.04257947
21277,-114.0916729,51.14290704
21278,-114.0676972,51.16037728
21279,-114.1236482,51.03780784
21280,-114.0337015,51.09603164
21281,-114.1180342,51.00310416
21282,-114.0476554,51.04969286
21283,-113.9708714,51.13262625
21284,-114.0715118,51.0495925
21285,-114.0248093,50.88584905
21286,-114.0184572,51.00837108
21287,-114.2095352,51.14702094
21288,-114.2260265,51.12933285
21289,-113.9832426,51.13986746
21290,-114.0359077,51.08132668
21291,-114.0479981,51.04984841
21292,-114.0085548,50.89405951
21293,-114.0716987,51.04483174
21294,-114.0677313,50.91406797
21295,-114.1054457,51.04924879
21296,-113.9208006,51.06085062
21297,-114.0401378,50.994122
21298,-114.1376852,51.11200193
21299,-114.1295962,51.07444663
21300,-114.0625073,51.0668846
21301,-114.047318,51.04956669
21302,-114.0130194,51.03738363
21303,-114.0970953,51.03323393
21304,-114.0285351,51.04766203
21305,-114.0646013,51.01575514
21306,-114.0461546,51.12216566
21307,-114.0122477,51.08154538
21308,-114.0721899,50.95088409
21309,-114.1231412,51.15424758
21310,-113.9815466,50.97871869
21311,-113.9302241,51.03788865
21312,-114.1170354,50.99958281
21313,-114.0414687,51.04332878
21314,-114.0773187,51.11110855
21315,-114.0137107,50.96644648
21316,-114.0859592,51.05836258
21317,-113.94688,51.11068966
21318,-113.9814935,51.07593738
21319,-113.9591167,50.99410878
21320,-113.9472835,51.12946343
21321,-114.1703496,51.1518055
21322,-114.0624337,51.08874047
21323,-114.0887064,51.04533065
21324,-114.1573601,51.07024355
21325,-114.0525946,51.15731552
21326,-113.9278821,51.04210029
21327,-114.0134391,51.0689075
21328,-114.0570508,51.00138278
21329,-114.0279259,51.00643305
21330,-114.0684305,50.99417611
21331,-114.060367,51.04831937
21332,-113.9918389,51.03050911
21333,-114.0391731,50.99415666
21334,-114.1088925,51.14030663
21335,-114.1819382,51.14124053
21336,-114.0646013,51.01575514
21337,-114.1090845,50.95060762
21338,-113.9355781,51.0761436
21339,-114.0509935,51.05467725
21340,-114.0036133,51.0151199
21341,-114.0952242,50.97271814
21342,-114.1490579,51.0976123
21343,-114.1236482,51.03780784
21344,-113.9157177,51.17020085
21345,-114.0996605,51.12801951
21346,-114.0585565,51.15181973
21347,-114.0187324,50.89260126
21348,-114.1186979,51.00123008
21349,-114.1414344,51.10096036
21350,-114.0187955,51.05128479
21351,-113.9813787,50.9505408
21352,-113.9433314,50.8965613
21353,-114.0832676,50.99309616
21354,-114.1062978,51.07479477
21355,-114.1666949,51.12083912
21356,-114.1062497,51.09278193
21357,-114.1216427,51.00099188
21358,-114.0816781,51.04654737
21359,-114.0115463,51.08147949
21360,-113.9785655,50.91651919
21361,-114.0830525,50.99437587
21362,-114.0012768,50.95379918
21363,-114.0600118,51.00138203
21364,-114.0184252,51.05009283
21365,-114.0757421,51.0348312
21366,-114.0947254,51.05957109
21367,-114.2309106,51.12979468
21368,-113.9582253,51.045176
21369,-114.1641445,51.04700069
21370,-114.1603539,51.01942843
21371,-114.0019169,51.00900692
21372,-114.0898032,50.91559085
21373,-114.0192019,50.95235584
21374,-113.9896056,51.0955654
21375,-114.0694978,50.93945486
21376,-114.0331066,51.02932979
21377,-114.0057761,51.03835797
21378,-114.0141202,51.14337255
21379,-114.1167267,51.02388192
21380,-114.166163,51.01820395
21381,-114.0846222,50.97115405
21382,-114.0018139,51.07346451
21383,-114.0194287,51.04885242
21384,-114.0937997,51.04707296
21385,-114.0237235,51.05961754
21386,-114.1771606,51.15139672
21387,-113.9844226,50.998845
21388,-114.0530619,51.04715668
21389,-113.9189493,51.10607511
21390,-114.1879271,51.04521781
21391,-114.0329967,50.93111475
21392,-114.0887064,51.04533065
21393,-114.1528167,51.03780283
21394,-113.9995075,51.01540577
21395,-114.0683312,51.04062553
21396,-114.0118515,51.00623867
21397,-114.1988824,51.08198438
21398,-114.1123289,51.03706734
21399,-114.1092216,51.1402692
21400,-114.0016853,51.17031553
21401,-113.9887443,50.97892803
21402,-114.0698666,50.94125511
21403,-114.0333813,51.09603114
21404,-114.1654769,51.05336966
21405,-114.0077561,51.06701186
21406,-114.0561329,51.07062334
21407,-113.9824044,51.05533937
21408,-114.062536,51.08052322
21409,-113.9212685,51.03765126
21410,-114.0537799,51.00105992
21411,-113.9546653,50.91842279
21412,-114.0285513,51.06737989
21413,-114.0718574,50.98598082
21414,-114.0624269,51.09603533
21415,-114.0586757,50.96399381
21416,-113.9288996,51.15434793
21417,-114.1528167,51.03780283
21418,-114.1129809,50.99933719
21419,-114.1366262,51.10776946
21420,-114.0267693,51.06284301
21421,-114.0625032,51.08150938
21422,-113.978152,50.95038113
21423,-113.9699827,51.05277921
21424,-113.9657592,50.95058841
21425,-113.9699963,51.04690345
21426,-114.0729533,50.96092984
21427,-114.0724164,51.08833845
21428,-113.9758536,50.92771112
21429,-113.9583838,51.0409469
21430,-114.0953006,50.97962953
21431,-114.1403016,50.89216208
21432,-114.0194287,51.04885242
21433,-113.9203926,50.95608773
21434,-113.9820402,50.97962198
21435,-113.9816463,50.98466904
21436,-113.970172,51.13253529
21437,-113.9700122,51.03939307
21438,-114.0716548,51.09601325
21439,-114.0935281,51.17588573
21440,-114.0817913,51.03781478
21441,-114.134978,51.18321993
21442,-113.979983,50.97972826
21443,-114.0140245,51.0670368
21444,-113.9352191,51.09907762
21445,-113.9764046,50.93961616
21446,-114.1641466,51.05376865
21447,-113.9193137,51.01561146
21448,-114.0625322,51.06066641
21449,-113.9421398,50.90631915
21450,-114.1643408,51.05376248
21451,-113.9292888,51.03788875
21452,-114.1703496,51.1518055
21453,-114.0301142,51.08153753
21454,-114.0975247,50.99462893
21455,-114.0694978,50.93945486
21456,-114.0208759,50.98357021
21457,-114.0068469,51.03890514
21458,-113.9815103,51.06614616
21459,-113.9746591,51.07096782
21460,-114.1664016,51.0393493
21461,-113.9582569,51.09983295
21462,-114.0306134,51.07885759
21463,-114.0317887,50.96352649
21464,-114.0635037,51.03858821
21465,-114.0506514,51.04983444
21466,-114.02852,51.15437982
21467,-114.1792752,51.05506079
21468,-114.0334946,51.09578962
21469,-114.1145737,50.99937372
21470,-114.2319865,51.02109971
21471,-114.0648682,50.91413993
21472,-114.1624715,51.03968543
21473,-114.044232,51.13189654
21474,-114.0386067,50.93017261
21475,-114.0019416,51.01437884
21476,-114.0281469,51.06562215
21477,-113.9618535,50.91756321
21478,-114.030734,51.145577
21479,-114.0191331,51.05356272
21480,-114.0178073,50.92199531
21481,-114.0372438,51.03056249
21482,-114.0301142,51.08153753
21483,-113.9642226,50.98509863
21484,-114.0695699,50.93203238
21485,-114.0625342,51.05887762
21486,-114.1411228,51.03968542
21487,-113.9377588,50.91436703
21488,-114.2469126,51.08828362
21489,-114.0172434,50.95197977
21490,-114.0946325,51.06722783
21491,-114.2273527,51.130783
21492,-114.0018725,51.08943969
21493,-114.0989697,51.09077998
21494,-114.1644956,51.15309065
21495,-113.9702313,51.17531381
21496,-114.0474638,50.90633811
21497,-114.0492329,51.11065336
21498,-113.9588005,50.9315678
21499,-114.0949901,51.06849897
21500,-114.1236482,51.03780784
21501,-114.036222,50.97058949
21502,-114.0016812,50.99105357
21503,-114.0820396,51.13761691
21504,-114.0016786,51.07346411
21505,-113.9774059,51.15367759
21506,-114.083916,50.99462776
21507,-113.9819634,51.08496552
21508,-114.0999512,50.9956182
21509,-114.0254,51.06628369
21510,-113.9615687,50.9345219
21511,-114.0541099,51.04528761
21512,-113.9585645,50.97231084
21513,-114.0199718,51.04766891
21514,-113.9892191,51.06708562
21515,-114.0375954,50.97090906
21516,-114.1579618,51.06789423
21517,-114.0633307,50.89299669
21518,-114.0936936,51.04418317
21519,-114.1015958,50.99638926
21520,-114.118098,51.00851159
21521,-114.1178966,51.03872586
21522,-113.9774059,51.15367759
21523,-113.9264907,51.09637406
21524,-114.0735751,51.04963438
21525,-113.9708714,51.13262625
21526,-114.1955397,51.14264226
21527,-114.1180343,51.06924424
21528,-114.0733099,51.1486744
21529,-113.914537,51.17529223
21530,-113.9294816,50.94941476
21531,-114.0570508,51.00138278
21532,-113.9184149,51.09366101
21533,-113.9744709,51.06682055
21534,-114.0813897,51.04383758
21535,-114.083916,50.99462776
21536,-114.0531329,51.01592957
21537,-114.0599419,50.97951018
21538,-114.1185313,50.96136247
21539,-113.9686528,51.09614432
21540,-114.0140245,51.0670368
21541,-114.0424585,51.06690836
21542,-114.0083655,51.05244189
21543,-114.083318,51.09731626
21544,-113.9264907,51.09637406
21545,-114.1332502,51.12682415
21546,-114.06706,51.03783156
21547,-114.0034269,51.01495914
21548,-114.0258065,51.0674974
21549,-114.0474566,51.12507209
21550,-113.9618535,50.91756321
21551,-113.9523123,50.91258019
21552,-114.0947425,51.04231472
21553,-114.0391731,50.99415666
21554,-114.0288623,51.00499909
21555,-113.9822378,51.07791037
21556,-114.0963534,51.14308694
21557,-114.1630577,51.16262689
21558,-113.9714612,51.12529379
21559,-114.0967146,50.99431908
21560,-114.0122477,51.08154538
21561,-114.0186237,51.00838647
21562,-113.9583596,51.00367
21563,-114.0156042,50.97958872
21564,-114.1643409,51.05547446
21565,-114.0118669,51.00624072
21566,-114.0466874,50.97632368
21567,-113.9303873,51.07071389
21568,-114.0686808,50.93115909
21569,-114.0445907,51.15793134
21570,-114.028867,51.06736034
21571,-114.1657865,51.07796965
21572,-113.982311,51.06265406
21573,-113.9700152,51.03474609
21574,-114.2027818,51.11977197
21575,-114.0178126,51.15430915
21576,-114.0953006,50.97962953
21577,-114.072037,50.99442765
21578,-114.1869694,51.07532853
21579,-114.1641392,51.05532448
21580,-113.9697935,51.15310046
21581,-114.0570684,50.99383959
21582,-113.9355229,51.06698625
21583,-114.0947132,50.98034451
21584,-114.1396965,51.10902753
21585,-114.1638614,51.05240302
21586,-114.0627998,51.04838838
21587,-114.0343477,51.04125445
21588,-114.0945301,51.04230738
21589,-113.9814852,51.08202782
21590,-114.0383865,51.0876199
21591,-113.9667699,51.10860781
21592,-113.9468577,51.12140127
21593,-114.0277992,51.00614239
21594,-114.1960593,51.08381015
21595,-114.0714808,51.04165906
21596,-114.0339123,50.94834192
21597,-113.9589606,50.97946089
21598,-114.1397344,51.030049
21599,-114.0660038,51.03865929
21600,-114.071693,50.97590718
21601,-114.0625321,51.0796282
21602,-114.0678977,51.00871868
21603,-113.9576923,50.99902928
21604,-114.1335125,51.10554508
21605,-114.0052208,51.17611877
21606,-114.0336445,51.08155493
21607,-114.0293198,50.98665361
21608,-114.0101652,51.01034492
21609,-114.1178783,50.94631138
21610,-114.0359885,50.96949621
21611,-114.0581785,51.04447098
21612,-114.1295501,51.02519105
21613,-113.9700122,51.03939307
21614,-114.1587099,51.08775638
21615,-113.9300564,50.92400895
21616,-113.9657572,51.03629008
21617,-114.2306537,51.10002553
21618,-114.164392,51.05189703
21619,-114.0202449,51.15211017
21620,-114.1722578,51.06619376
21621,-113.9587168,50.92552009
21622,-114.11797,51.05249261
21623,-114.0266781,51.06636599
21624,-114.0285513,51.06737989
21625,-114.0329267,51.08159656
21626,-114.1179069,51.03781097
21627,-113.9855565,51.07136833
21628,-114.0396059,50.99401546
21629,-114.0925999,50.90563283
21630,-114.0938154,50.96183174
21631,-114.0705178,50.91272403
21632,-114.0390603,51.08836058
21633,-114.0694978,50.93945486
21634,-114.0018139,51.07346451
21635,-114.252031,51.08832838
21636,-114.0038294,51.0172583
21637,-114.0271948,51.06743256
21638,-114.0656438,50.9041008
21639,-114.0627462,51.04838686
21640,-114.1788045,51.03663173
21641,-114.1355198,51.08819794
21642,-114.0337504,51.08148076
21643,-114.2000649,51.12964329
21644,-114.0715248,51.12486569
21645,-113.9817247,51.15445999
21646,-114.1993768,51.13849481
21647,-114.0359583,51.01176684
21648,-114.0492329,51.11065336
21649,-114.0259361,51.06635874
21650,-114.0592689,51.04450192
21651,-114.0698449,50.99430001
21652,-113.9585146,50.99407923
21653,-113.9811821,50.9503817
21654,-114.0708944,50.86315689
21655,-113.9584525,51.09979923
21656,-114.0268924,51.06634862
21657,-114.05016,50.99419323
21658,-114.0249869,50.88069284
21659,-114.0373378,51.01391581
21660,-114.083916,50.99462776
21661,-114.0063187,51.03817692
21662,-114.0304238,51.07793733
21663,-114.1669112,51.0180695
21664,-114.0859399,51.05680801
21665,-114.0527941,51.11178616
21666,-114.0019028,51.02066377
21667,-114.0182163,51.05081111
21668,-114.1383625,51.10184422
21669,-113.9841681,51.07791
21670,-114.1122374,50.99919923
21671,-114.0579083,51.04824969
21672,-114.0713765,50.97774665
21673,-113.911811,51.0657173
21674,-114.173932,51.15110047
21675,-114.1942892,51.15004385
21676,-114.0701292,50.8981107
21677,-114.0520901,51.00594554
21678,-113.9886923,51.07580832
21679,-114.048643,51.12547841
21680,-113.9990459,51.01578104
21681,-113.9351417,51.0627952
21682,-114.0251322,51.03772691
21683,-113.9654037,51.11056054
21684,-114.0361643,50.99333127
21685,-114.0487281,51.01896776
21686,-114.0195789,51.05337528
21687,-113.9523386,51.10812838
21688,-114.0156304,51.08142318
21689,-114.1945432,51.12766073
21690,-114.1191422,51.0670855
21691,-114.235748,51.08817042
21692,-114.2070783,51.12555573
21693,-114.100084,50.99550806
21694,-113.9819674,51.05520675
21695,-114.0391731,50.99415666
21696,-114.0285513,51.06737989
21697,-113.9642138,51.12525247
21698,-113.9622255,51.0594054
21699,-114.0424585,51.06690836
21700,-114.0180912,51.04906812
21701,-114.0507644,51.04967643
21702,-114.0478139,51.09614752
21703,-114.0191331,51.05356272
21704,-114.0022138,51.08671995
21705,-114.0629598,50.90487883
21706,-114.0508316,50.98065339
21707,-114.0714705,50.96654493
21708,-113.9647181,50.91630123
21709,-114.1442581,51.16317631
21710,-114.0666528,51.01130333
21711,-114.0716048,50.99422197
21712,-114.0400551,51.09533829
21713,-113.9999157,50.97629425
21714,-114.0194287,51.04885242
21715,-114.048582,51.00161808
21716,-114.0464985,51.11963701
21717,-114.0804315,50.99469044
21718,-114.0486882,51.05016616
21719,-114.1412302,51.02214375
21720,-114.070235,51.16419688
21721,-114.1409974,50.99455238
21722,-113.9639708,51.09614968
21723,-114.0837663,51.04518209
21724,-114.0141648,51.15652139
21725,-114.0690643,51.0415905
21726,-113.9689503,50.93207775
21727,-114.0323121,50.96676236
21728,-113.9583607,51.09607794
21729,-113.9714616,51.15421797
21730,-114.1231837,51.15981157
21731,-114.0474638,50.90633811
21732,-113.9999674,51.02495406
21733,-114.0531329,51.01592957
21734,-114.1015979,51.03782976
21735,-114.0717123,51.00132867
21736,-114.1471455,51.15231398
21737,-114.1155648,51.04835319
21738,-114.0916375,51.03842822
21739,-114.1412112,51.03779278
21740,-114.1063485,51.09268485
21741,-114.1015958,50.99638926
21742,-114.0837606,51.04803325
21743,-113.9742835,51.11142261
21744,-114.0813732,51.06698808
21745,-114.1015958,50.99638926
21746,-114.1112233,51.15523058
21747,-113.9314604,51.11408911
21748,-114.0810502,51.04890162
21749,-114.072037,50.99442765
21750,-113.9420288,51.06683326
21751,-114.0989697,51.09077998
21752,-113.97024,51.13267006
21753,-114.0172364,50.95197878
21754,-113.9582871,51.06822785
21755,-113.9700467,51.13987089
21756,-113.9218068,50.98493216
21757,-113.9948253,51.08665838
21758,-114.1337102,50.91913086
21759,-114.0357655,51.14114953
21760,-114.0709902,51.16020695
21761,-114.0546103,51.08150724
21762,-114.0025525,51.16509335
21763,-114.0025525,51.16509335
21764,-114.1178992,51.06246164
21765,-114.1801879,51.11203746
21766,-114.0953006,50.97962953
21767,-114.159885,51.01792761
21768,-113.9205869,50.93875284
21769,-114.1411961,51.0316013
21770,-114.121032,51.0010718
21771,-114.0232057,51.1511827
21772,-113.981899,51.06707828
21773,-114.0322475,50.96445808
21774,-113.9816957,51.03052228
21775,-113.970403,51.16543842
21776,-113.9641748,50.91621359
21777,-114.0380323,51.08663649
21778,-113.9700142,51.03629125
21779,-114.0037659,51.0173839
21780,-114.0192067,51.00844973
21781,-114.0285513,51.06737989
21782,-114.083916,50.99462776
21783,-113.9543293,51.08263569
21784,-114.0322017,51.15419339
21785,-114.1852332,51.06262956
21786,-114.0134059,51.06703546
21787,-114.0134045,50.96647397
21788,-114.1646581,51.16745598
21789,-114.1253664,51.08364472
21790,-114.0813897,51.04383758
21791,-113.9658098,50.8803739
21792,-113.9351087,51.06279521
21793,-114.0697531,50.91297382
21794,-114.1507284,51.15273078
21795,-114.0478139,51.09614752
21796,-114.0481556,51.15387824
21797,-114.0424585,51.06690836
21798,-114.0061534,51.03959593
21799,-113.9843501,50.97952383
21800,-114.0376761,50.86650951
21801,-114.0411083,51.09568934
21802,-114.0439439,51.09903509
21803,-114.0625354,51.05977211
21804,-113.9714612,51.12529379
21805,-113.9812015,51.13987311
21806,-114.1858497,51.08830072
21807,-114.060993,51.15424956
21808,-114.1710476,51.01724898
21809,-114.0483315,51.0668828
21810,-114.0476569,50.99432892
21811,-114.0008726,51.09286924
21812,-113.9656139,50.88051719
21813,-114.1701295,51.03761233
21814,-113.981639,51.00200918
21815,-114.0391731,50.99415666
21816,-113.9714616,51.15421797
21817,-114.0389386,51.08966566
21818,-114.073746,51.04775218
21819,-114.1595504,51.06908382
21820,-114.0581785,51.04447098
21821,-114.0570033,50.99384115
21822,-114.1008371,51.15999774
